X,Y,Fold,SOC,Precipitation,Temperature,Elevation,Soiltype,Blue,Green,BSI,GNDVI,GSAVI,NBR,NDVI,NMDI,OSAVI,SAVI,NIR
215959,2484378,9,2.64,0.990107073,0.402402239,0.559255047,2,0.153218,0.863652229,0.232714857,0.307724792,0.70015833,0.085799554,0.512072957,0.561747267,0.273805636,0.285155129,0.672038594
270270,2715608,4,3.54,0.341041787,0.602384036,0.940552911,5,0.540134745,0.284455062,0.86096136,0.44691283,0.209645106,0.965553295,0.392469399,0.199090391,0.303714055,0.974480361,0.524109764
275917,2660390,5,2.57,0.651396326,0.964480511,0.121929773,4,0.113111557,0.732127087,0.738140479,0.51651567,0.191623207,0.027147416,0.945394221,0.265284301,0.399865737,0.980727105,0.098708997
238348,2484713,9,3.27,0.149975516,0.868800223,0.878349855,1,0.251022347,0.064558447,0.761501445,0.598801488,0.397829344,0.915103048,0.357356505,0.150888976,0.449339781,0.713523565,0.716168267
207965,2534895,8,4.97,0.529768566,0.764611637,0.573054609,4,0.006503826,0.563178148,0.192102128,0.478292366,0.160480581,0.136388625,0.961143347,0.579981513,0.416439357,0.591681717,0.651651098
234803,2686114,5,1.37,0.319931181,0.916929331,0.472929473,5,0.739815954,0.29016728,0.454580245,0.395574226,0.585136403,0.273367662,0.820344922,0.622144682,0.754959614,0.354288803,0.694472565
211588,2558564,8,3.06,0.095565579,0.884229855,0.755615839,3,0.376180867,0.472103173,0.590513453,0.729429429,0.617921768,0.202348137,0.301452753,0.705617967,0.292273858,0.422833917,0.942480188
229741,2610362,6,3.6,0.738636979,0.604997396,0.307011764,4,0.372238297,0.657001363,0.685931177,0.007011207,0.127370398,0.415699394,0.168749274,0.389876827,0.903802488,0.955082831,0.642764107
228387,2712075,4,3.55,0.000937073,0.816141997,0.880541883,2,0.031583017,0.374778355,0.328185275,0.611905096,0.896361206,0.049796198,0.553644413,0.705083982,0.484005485,0.225842231,0.362532056
244370,2688930,5,3.53,0.566491809,0.780713447,0.852074859,5,0.838476959,0.809431707,0.35257928,0.180220257,0.421016079,0.739449058,0.448459659,0.899449944,0.814226613,0.008486256,0.701017548
279028,2746328,2,7.36,0.700514402,0.074324865,0.520050927,2,0.67320936,0.148478557,0.412526913,0.218116452,0.183344255,0.437955533,0.328323475,0.742601973,0.905118071,0.605093049,0.684394622
237160,2718851,3,3.76,0.76670334,0.058549868,0.277586748,5,0.680385381,0.920294715,0.059282448,0.414970495,0.32300733,0.995645818,0.606861242,0.822248289,0.241372634,0.422486293,0.701156291
257445,2560050,7,2.94,0.196531576,0.72349739,0.16162673,2,0.196489757,0.379760365,0.650257058,0.446691751,0.242731316,0.079745178,0.044090255,0.561466793,0.766724702,0.886547275,0.170649006
235116,2478340,10,0.86,0.819394172,0.482573025,0.383794884,4,0.035039065,0.670360443,0.553650524,0.781212697,0.144725581,0.79793718,0.263563966,0.75425359,0.920394472,0.039074031,0.921927263
227565,2600287,6,5.9,0.882047911,0.573914994,0.570595383,2,0.429878643,0.535138059,0.062965746,0.542546236,0.092189469,0.20835489,0.867413581,0.452558393,0.590461143,0.664879234,0.925359955
286100,2698984,4,7.69,0.740464371,0.743966643,0.985133614,3,0.352384625,0.562304002,0.962124204,0.722359418,0.978181546,0.229786213,0.228908714,0.028328261,0.974441312,0.183052238,0.380742142
319259,2758380,1,3.15,0.025334545,0.949255724,0.041223249,5,0.446465831,0.866178737,0.509435419,0.005905303,0.410734873,0.982404127,0.043439909,0.571555487,0.139498106,0.433723726,0.536448568
276191,2719713,3,4.07,0.144513036,0.684459744,0.539399509,5,0.828452001,0.834699072,0.1470849,0.312652229,0.694981189,0.441673669,0.362443802,0.196419075,0.356508197,0.125101273,0.540809514
257594,2736305,2,7.19,0.759593026,0.898701415,0.821217587,2,0.085717443,0.368195282,0.508324859,0.860218361,0.816726961,0.484468006,0.949166193,0.95255702,0.626471172,0.624866618,0.217937629
321542,2765849,1,1.79,0.898000019,0.346582784,0.494920427,4,0.255584553,0.612160513,0.043448469,0.043859095,0.370170169,0.360282454,0.66286176,0.249801844,0.307787935,0.749400811,0.608634746
187622,2571018,7,8.77,0.308355018,0.662717764,0.894951148,5,0.043237903,0.348813485,0.958130729,0.793086413,0.159231544,0.69951422,0.836036245,0.206357975,0.628692656,0.550871052,0.401151334
288378,2762738,1,1.64,0.206142633,0.644015683,0.057154033,5,0.921101224,0.728974002,0.825901888,0.919142025,0.824809806,0.849490765,0.425834413,0.68074596,0.623501611,0.168199909,0.666501441
211268,2613926,6,3.71,0.957236198,0.024592525,0.665053041,2,0.447470055,0.512120059,0.866399884,0.403389991,0.499918813,0.064184776,0.59796942,0.451213021,0.615034706,0.509010209,0.642182366
220355,2450241,10,6.86,0.754691689,0.941241303,0.289178496,2,0.787472819,0.422162488,0.854673687,0.616867688,0.895510332,0.782290055,0.111584055,0.3282475,0.739049916,0.587119036,0.484729971
206439,2560188,7,3.81,0.246370051,0.241189505,0.74223892,2,0.142762889,0.432631048,0.65355674,0.045160257,0.381252236,0.98208502,0.564867158,0.452075743,0.244434604,0.098180852,0.215348598
248030,2526457,9,4.07,0.511015387,0.537250072,0.424430409,5,0.909838928,0.362205965,0.037720852,0.12095617,0.818274976,0.155987033,0.063928531,0.292247586,0.043861247,0.537144051,0.150879058
267520,2753458,2,5.29,0.970140773,0.213020562,0.444074392,5,0.281764034,0.771352946,0.12756168,0.998631612,0.389382306,0.767087698,0.840473846,0.676195867,0.372109554,0.118521217,0.626983069
296956,2715082,4,3.87,0.764577487,0.346902506,0.67179287,4,0.132136835,0.701499247,0.753310752,0.122719161,0.971888482,0.156458934,0.262657681,0.58851982,0.690600794,0.256353933,0.461734091
281628,2543277,8,8.42,0.316311039,0.613773977,0.808831097,1,0.067001865,0.704246636,0.067236712,0.527312155,0.941562626,0.27527224,0.678517506,0.270427201,0.825238387,0.516057476,0.614429155
294718,2708762,4,5.7,0.66405946,0.194507513,0.294828718,5,0.300751984,0.117157287,0.529922206,0.732985458,0.888938401,0.827427925,0.126464948,0.081689111,0.449199862,0.250114703,0.559071802
308607,2729417,3,2.56,0.593610317,0.043874338,0.280658443,5,0.862163149,0.005565999,0.620136753,0.069641472,0.670306497,0.599504518,0.433470997,0.527519745,0.74213204,0.549998091,0.33857865
336017,2768810,1,2.34,0.021049869,0.97546678,0.661737149,4,0.04163961,0.696909979,0.295947904,0.659232989,0.145049322,0.902470863,0.963302028,0.709126828,0.164841488,0.913921924,0.895633257
265422,2749504,2,2.57,0.437488452,0.47895524,0.793440664,2,0.378589105,0.100468334,0.958169828,0.492483737,0.507744514,0.757036393,0.086779586,0.183540572,0.97460417,0.668314519,0.451313094
292566,2605015,6,3.27,0.909151611,0.491218301,0.440868912,3,0.154814295,0.969197909,0.801896364,0.430417233,0.410167624,0.139513821,0.905915366,0.159860574,0.400181425,0.088322915,0.403605781
189227,2527516,9,3.05,0.397931452,0.696630674,0.892374685,5,0.854952387,0.87820556,0.685061049,0.576267652,0.186962346,0.647765223,0.059474121,0.87616003,0.119534205,0.49620476,0.294795341
336157,2755055,2,3.83,0.145049119,0.751520929,0.659056808,3,0.547775221,0.28305281,0.901364573,0.215566526,0.012475617,0.020223598,0.128487197,0.441316847,0.535960295,0.888569623,0.753014113
236492,2443114,10,3.59,0.184518192,0.86199724,0.013392282,4,0.42810899,0.007472933,0.055895176,0.716351769,0.925913129,0.563737651,0.371505746,0.361710773,0.599775671,0.22438811,0.849197392
300124,2624145,6,3.06,0.912374454,0.973690277,0.164449629,3,0.253731346,0.530403085,0.481270629,0.706015499,0.928766904,0.890377451,0.31306715,0.987762481,0.078269183,0.03975008,0.968945375
284931,2719569,3,9.62,0.292662294,0.016913407,0.300575045,5,0.808731171,0.763004527,0.52649036,0.75268398,0.411307326,0.7046671,0.363267657,0.57979771,0.857650539,0.84836419,0.537837924
341376,2765219,1,5.64,0.464626991,0.969157217,0.029994084,2,0.215496972,0.505459066,0.806789774,0.2395906,0.389223443,0.605098402,0.815914611,0.301166646,0.479994823,0.766266543,0.125480295
238209,2474672,10,2.43,0.353075806,0.475886073,0.34874567,3,0.685770164,0.472225734,0.388320679,0.886978692,0.056015571,0.203006291,0.663799591,0.489246279,0.998105145,0.468690486,0.011692618
213134,2481021,9,2.86,0.85663327,0.809416848,0.150528104,1,0.327599613,0.253373103,0.529064717,0.979949398,0.208075978,0.253354634,0.91228658,0.731077791,0.188323895,0.870080553,0.948235541
317868,2747938,2,6.89,0.342042248,0.732256332,0.090758542,4,0.707721524,0.329904793,0.025999598,0.34899511,0.302298012,0.781584643,0.013725752,0.569670853,0.928548572,0.64867338,0.406570307
213684,2563118,7,1.46,0.044579636,0.547555022,0.755392415,4,0.24269043,0.399277866,0.565304441,0.813327503,0.525400282,0.233090795,0.657036255,0.403618923,0.100954662,0.480335294,0.010302615
338114,2768652,1,3.69,0.597455953,0.972935006,0.843709174,5,0.206636442,0.53384814,0.08531529,0.078104417,0.676985453,0.680868975,0.810713623,0.019731028,0.617058757,0.133080422,0.308161088
214462,2522122,9,6.35,0.037103619,0.548326787,0.51575493,4,0.601706851,0.951452065,0.001563295,0.706479968,0.98766569,0.660859781,0.27000363,0.006724859,0.478328814,0.331024159,0.620461576
263306,2553269,8,1.64,0.717044274,0.461732678,0.743428394,2,0.218279933,0.191912758,0.891439265,0.87942082,0.26103225,0.032211244,0.04211283,0.648019618,0.55588793,0.608311846,0.087524
319107,2760600,1,3.73,0.675055747,0.991015169,0.202629938,1,0.945293211,0.098868521,0.251910357,0.948330815,0.438098037,0.637232273,0.366099173,0.583278916,0.949472379,0.430072264,0.701421407
297804,2727643,3,2.73,0.818500852,0.762791475,0.670805535,3,0.839913927,0.835665033,0.384794229,0.779349699,0.672337804,0.446077243,0.697658358,0.447264945,0.878245711,0.849705209,0.388220528
262500,2742434,2,1.66,0.435599376,0.537479315,0.619356996,5,0.11333287,0.958366134,0.726966387,0.69227867,0.817128284,0.902286907,0.697592369,0.369114589,0.906064879,0.888845778,0.802500837
200648,2548681,8,2.04,0.045803649,0.604551998,0.411303367,2,0.770601828,0.336925982,0.634868958,0.540050584,0.726425586,0.665283936,0.549250424,0.147380137,0.816187877,0.940486262,0.574661186
278459,2726675,3,4.15,0.066271968,0.072675863,0.66790151,3,0.311680531,0.238787767,0.843651482,0.940768104,0.477396608,0.903721096,0.93236127,0.089287892,0.187418829,0.953161745,0.225491004
245867,2731806,3,1.91,0.141026364,0.603436129,0.863465633,3,0.657299047,0.822605552,0.14014821,0.066692653,0.443506165,0.076861751,0.575744656,0.949458036,0.550771312,0.617526496,0.029069637
279233,2720696,3,6.05,0.999121616,0.211975055,0.377578231,3,0.163678409,0.863895554,0.557073247,0.287967179,0.992761398,0.693635805,0.395038735,0.969908198,0.283986529,0.041193841,0.735874805
309672,2732103,3,2.51,0.387168572,0.059479159,0.126655295,3,0.839648336,0.349144125,0.704748713,0.188153937,0.705928142,0.674310922,0.217918055,0.770168114,0.442358359,0.158238369,0.256018317
247901,2632881,6,1.15,0.424544943,0.41439193,0.304594394,1,0.680950856,0.036580139,0.33974454,0.600236099,0.666360242,0.253260537,0.860784451,0.352380684,0.250401774,0.882838806,0.766380095
245635,2511984,9,2.16,0.913822999,0.433961688,0.90380364,1,0.245431198,0.232956912,0.623994932,0.127630108,0.264801544,0.531432817,0.755875084,0.849643684,0.559195428,0.268999911,0.815785285
258633,2720264,3,3.53,0.927835937,0.393806397,0.469540513,5,0.89991203,0.205485461,0.315510818,0.18007052,0.840393633,0.263972592,0.739643726,0.998423959,0.476785558,0.397485155,0.142157786
279861,2742530,2,2.62,0.703265166,0.31493893,0.238769176,2,0.080865071,0.2894705,0.251962492,0.135945694,0.269493346,0.979891282,0.447240042,0.542756026,0.997365292,0.197824334,0.666798415
229579,2433609,10,5.03,0.507212903,0.350732292,0.379035365,3,0.130342737,0.355492832,0.499526772,0.33604127,0.931177748,0.747937741,0.01899009,0.295619733,0.010747143,0.159158055,0.312831339
241660,2480243,9,5.9,0.430753105,0.402435272,0.194263176,2,0.538831669,0.41485305,0.176874605,0.107147216,0.235001632,0.536513309,0.039325487,0.79483695,0.898380784,0.029579582,0.596841665
326041,2777889,1,2.85,0.008308695,0.240114358,0.337165312,2,0.22229702,0.125805223,0.210544557,0.84327594,0.648309636,0.217059374,0.018171221,0.956217076,0.098210252,0.877048378,0.460888562
347270,2766371,1,6.4,0.977339774,0.882515775,0.921595845,5,0.341789926,0.676013041,0.082985968,0.052730942,0.315888937,0.517227749,0.093497523,0.354974975,0.988703709,0.79369989,0.302500883
199178,2534117,8,6.4,0.273600082,0.012576216,0.115838388,1,0.589159467,0.223789896,0.505017015,0.86323558,0.242235226,0.256049487,0.342267573,0.001658328,0.199027859,0.799164858,0.64504622
221398,2532648,8,5.64,0.462567815,0.783239066,0.833472189,2,0.254544952,0.00168491,0.568167569,0.411047013,0.84055757,0.864891791,0.15503252,0.70700852,0.697953308,0.668429525,0.816155349
324927,2743643,2,10.26,0.167927049,0.140099122,0.946495323,4,0.483223017,0.50598471,0.612900171,0.259814687,0.440421638,0.92869405,0.253600174,0.240386509,0.044480234,0.074864562,0.842584195
252953,2728391,3,2.93,0.283862542,0.172611811,0.346095104,4,0.142956722,0.025847164,0.284091427,0.265267388,0.502524282,0.011540852,0.98004717,0.106578682,0.118096418,0.399451967,0.097075699
293863,2624446,6,2.4,0.617015389,0.486828009,0.574333342,1,0.379506062,0.889295865,0.921587491,0.577500596,0.191692767,0.165890405,0.858757547,0.184878681,0.001910074,0.088288235,0.634220285
321681,2742196,2,6.12,0.312526482,0.456175407,0.290236452,3,0.684724697,0.519429437,0.056372218,0.449679543,0.24905402,0.623431835,0.121017896,0.451927959,0.56663011,0.804986134,0.64686029
282128,2587842,7,0.64,0.277778746,0.466468817,0.230352767,5,0.045441243,0.639098336,0.921334674,0.009076082,0.017930156,0.770684157,0.657974257,0.125078783,0.659448243,0.862531719,0.561559687
226850,2478610,10,1.66,0.899606162,0.175795289,0.119275358,4,0.493900911,0.159312554,0.57079901,0.399938928,0.951724793,0.458308764,0.660235277,0.784098615,0.117365156,0.975707525,0.945032624
213419,2503871,9,3.72,0.42686364,0.247056348,0.536831718,1,0.847659425,0.550679779,0.184439699,0.697475822,0.189815321,0.072098424,0.994347377,0.677670899,0.055750422,0.073978467,0.481514297
273420,2736062,2,3.87,0.976208369,0.067827807,0.31144094,2,0.723091603,0.15481218,0.596056746,0.19119798,0.715786354,0.898007664,0.920733496,0.014538886,0.8292542,0.679489775,0.36480293
229443,2681769,5,1.81,0.22378184,0.54712157,0.098332505,5,0.157420702,0.447442255,0.036142602,0.620885277,0.267150308,0.697945821,0.633578639,0.710630143,0.615826968,0.56703248,0.17383777
230316,2566667,7,4.54,0.466046252,0.971491051,0.943717265,4,0.845231646,0.929734104,0.336181594,0.196089747,0.554106442,0.941911553,0.332924299,0.038090261,0.283226823,0.925036838,0.838822887
224130,2671816,5,4.89,0.821153015,0.229139954,0.820310269,1,0.606393976,0.662291876,0.003184911,0.310293873,0.184862397,0.559785273,0.345200999,0.851155466,0.911301172,0.79655167,0.131626289
291237,2634860,6,2.77,0.632264284,0.691700009,0.99884616,4,0.737705531,0.236898237,0.304346925,0.236491135,0.102148101,0.402124935,0.836011671,0.62373325,0.936054677,0.244994637,0.541268764
246850,2728992,3,9.36,0.165084396,0.650716023,0.595018508,2,0.619325627,0.153485822,0.459399042,0.792317938,0.136139572,0.065761925,0.644453404,0.102000737,0.42932576,0.206993379,0.090045866
240996,2614411,6,3.02,0.335469955,0.476561336,0.0150722,3,0.805738697,0.776329258,0.431814589,0.147268294,0.916134408,0.501071459,0.531710753,0.699367183,0.87918485,0.904561234,0.460213896
219491,2520764,9,1.86,0.446156186,0.222583211,0.703185256,2,0.214024546,0.231065776,0.502220816,0.065668831,0.515776019,0.285743131,0.626142985,0.412282517,0.868796018,0.471353262,0.104559747
219109,2581355,7,1.86,0.178352202,0.574590391,0.488052495,4,0.657821359,0.455953869,0.913820115,0.950957365,0.125404264,0.140739671,0.088920506,0.071603221,0.020369216,0.89587292,0.263126199
288491,2713425,4,2.74,0.853023038,0.798985635,0.447603493,4,0.075945737,0.473817746,0.973513823,0.273511832,0.506809477,0.061539829,0.249267229,0.783834916,0.240710539,0.190772666,0.362556699
256259,2745798,2,5.57,0.947181382,0.216397764,0.728486523,3,0.693013682,0.651240878,0.314492842,0.908823202,0.143685516,0.504785488,0.624063508,0.177350883,0.430670244,0.330383416,0.064348952
238486,2477913,10,1.38,0.85171289,0.955829453,0.861188251,5,0.943417416,0.483727359,0.045485689,0.085740555,0.049201924,0.986576599,0.025338105,0.6648076,0.00535856,0.982813553,0.244836422
222296,2515602,9,11.04,0.445780219,0.767406251,0.348501645,4,0.638826169,0.231537837,0.910717182,0.279249709,0.648749263,0.94776166,0.690504359,0.200383771,0.95060037,0.265021668,0.600141001
269407,2683807,5,2.99,0.438563555,0.516512661,0.564575699,3,0.206149528,0.354600682,0.820641913,0.32652297,0.580903697,0.923176093,0.991577366,0.513799753,0.70216431,0.838629146,0.708774139
247765,2735294,2,2.64,0.781217882,0.713174437,0.958059826,1,0.289359252,0.369254297,0.551814471,0.339761987,0.895788582,0.323886799,0.525591012,0.25286502,0.733000701,0.606086701,0.672128737
205897,2556576,8,3.33,0.535265489,0.355620066,0.755432352,4,0.458520958,0.798356472,0.68671781,0.528814924,0.525010082,0.067316892,0.466521661,0.784999778,0.532302081,0.323144714,0.263574262
293863,2733838,2,0.91,0.496203363,0.629401252,0.480249446,4,0.52207037,0.985963376,0.225905178,0.959125899,0.905201378,0.047175664,0.760822602,0.773292014,0.889464506,0.283049216,0.992668133
273555,2574644,7,2.7,0.691889065,0.987076187,0.665262572,4,0.941305086,0.79131065,0.740702284,0.96972822,0.367177084,0.483597471,0.921503266,0.602026754,0.021002272,0.25873879,0.408788151
240776,2668122,5,3.4,0.389974589,0.112744347,0.492249461,4,0.722595057,0.71806317,0.052098832,0.216465825,0.03860699,0.749077095,0.810969863,0.228549505,0.221297076,0.264514542,0.775266532
298182,2627142,6,3.83,0.579882006,0.798303333,0.915628109,1,0.942068805,0.661194701,0.785150873,0.731621018,0.169591268,0.069701784,0.776395796,0.5229716,0.22940385,0.33913452,0.219031
268343,2729473,3,8.31,0.859649623,0.695417169,0.152881001,5,0.870899328,0.103302042,0.748660923,0.747447772,0.743323602,0.252162029,0.520702451,0.567820681,0.768961657,0.197541134,0.975209486
275829,2660108,5,6.3,0.728439211,0.74649677,0.362132521,4,0.736837583,0.270754903,0.285616674,0.644999817,0.893153813,0.514840296,0.407526361,0.577024448,0.497301216,0.432374494,0.365059545
227570,2716960,4,4.31,0.835988702,0.772451764,0.015145762,1,0.932464613,0.301001313,0.427794906,0.866084776,0.174228765,0.246200635,0.00589427,0.930084247,0.388070382,0.588989587,2.74E-05
265774,2726864,3,2.56,0.176539512,0.592730964,0.528711231,3,0.843196912,0.460195243,0.56421447,0.090203025,0.555940321,0.145329355,0.567880398,0.820117791,0.600022588,0.328181789,0.619506514
192857,2536760,8,5.94,0.488542914,0.061964796,0.075212587,4,0.592302153,0.528218663,0.09016241,0.293854448,0.694376298,0.562457725,0.746622793,0.812390202,0.179754476,0.252857037,0.827657758
286164,2559088,8,2.36,0.102210347,0.88368809,0.846031421,2,0.848720838,0.112043013,0.034779202,0.451372605,0.215081135,0.119002803,0.987427702,0.520903663,0.004918137,0.935105457,0.932625624
241716,2493417,9,1.3,0.793865814,0.515737029,0.353054574,5,0.859554122,0.108466928,0.74319327,0.462827294,0.881386239,0.536201943,0.04281971,0.413667196,0.870117039,0.87126941,0.112375793
293481,2748742,2,1.74,0.113613657,0.120643698,0.310510661,5,0.30678002,0.906879547,0.926553531,0.523756239,0.639491346,0.791771261,0.606995304,0.689512692,0.462872488,0.933892824,0.82297973
328096,2767324,1,12.96,0.905682025,0.419504676,0.629497877,1,0.896107047,0.849645809,0.490101702,0.181696898,0.98605825,0.49759913,0.397350423,0.804963886,0.099810675,0.671356686,0.425622157
320570,2763225,1,3.72,0.17400728,0.066087964,0.268537439,2,0.332831908,0.935455022,0.717459447,0.98776312,0.362004769,0.802414556,0.262254293,0.934138167,0.853855917,0.813984656,0.065765431
223721,2463790,10,7.92,0.371046181,0.547837579,0.330833942,3,0.062763378,0.63274934,0.248521704,0.769542253,0.063077841,0.745849698,0.050967372,0.647392139,0.408968221,0.61079457,0.529879552
243240,2670755,5,1.46,0.610307644,0.494185345,0.039103934,3,0.535775107,0.651715331,0.007739764,0.07570043,0.701696007,0.383247699,0.017127274,0.241501324,0.805639418,0.465344035,0.689104876
216003,2472819,10,3.61,0.900510096,0.572983499,0.319979324,5,0.378247992,0.659356473,0.169833741,0.998742258,0.697611963,0.106896042,0.103480058,0.55058703,0.19224043,0.856737205,0.28708864
216686,2580960,7,3.04,0.113126293,0.453807957,0.7634719,2,0.453209194,0.686646726,0.381510055,0.65867851,0.229768458,0.642934189,0.954465193,0.986518655,0.789665818,0.555356601,0.588507253
240070,2722001,3,3.19,0.078218774,0.428981988,0.361676194,4,0.458070389,0.709365151,0.205347765,0.03539117,0.665398181,0.57320533,0.754989671,0.589809379,0.821344428,0.016903737,0.297168895
272585,2538730,8,1.25,0.55889624,0.888076818,0.10482908,3,0.723596499,0.283982716,0.314640769,0.847725673,0.936754747,0.095645617,0.579776269,0.006594928,0.274619046,0.232476607,0.297845751
219518,2437122,10,2.73,0.756421249,0.846011397,0.508495286,2,0.680327572,0.430049669,0.75170177,0.794515332,0.741232482,0.75476027,0.003422944,0.824518246,0.340738645,0.958845884,0.882852344
240550,2671564,5,2.9,0.848140685,0.251175889,0.228191294,2,0.765155481,0.545853395,0.676719063,0.338824648,0.994095467,0.002107867,0.207994648,0.485117964,0.298061401,0.259786232,0.453778915
283204,2567198,7,3.38,0.068592623,0.999419729,0.504080334,2,0.403379748,0.933827996,0.402849526,0.084914071,0.606357004,0.347114922,0.076645132,0.025510291,0.594592128,0.780484498,0.249231972
276634,2731073,3,3.05,0.156521773,0.980828792,0.194592328,5,0.552990743,0.422179061,0.44801246,0.812593788,0.485896212,0.05711132,0.464632711,0.89872727,0.50737471,0.825939248,0.87678797
308974,2641137,5,4.77,0.455816906,0.239572807,0.270671563,3,0.352471749,0.742993532,0.383895243,0.265313909,0.151163496,0.082518569,0.38613894,0.489671448,0.005843899,0.461009835,0.341253928
335371,2764099,1,2.71,0.77266843,0.234688695,0.295185814,3,0.04677877,0.889188609,0.292526941,0.617829201,0.937511987,0.870890369,0.63466117,0.620098692,0.464522009,0.875747904,0.777812907
231160,2430393,10,3.05,0.855520671,0.758123431,0.702251813,2,0.649862362,0.755599,0.521468306,0.935082586,0.005628653,0.000602082,0.968052665,0.21579997,0.501845019,0.512218365,0.621845439
239721,2486932,9,1.3,0.824515849,0.858803209,0.396333349,3,0.015281932,0.015537423,0.532154518,0.480811471,0.227612745,0.196127643,0.878393179,0.08051439,0.340988885,0.030578858,0.670594024
191338,2549987,8,9.15,0.93506951,0.607233064,0.041058023,2,0.229741465,0.503533975,0.412510982,0.130792697,0.251473834,0.215063974,0.55655474,0.056630741,0.56506447,0.243327362,0.41176465
226019,2696916,4,2.92,0.222283133,0.961501761,0.163031231,2,0.375296606,0.316348454,0.904131776,0.789347564,0.03783045,0.192284249,0.780339246,0.391003794,0.421840563,0.30028709,0.849135189
337648,2760841,1,0.45,0.979611704,0.198524766,0.801754943,4,0.658114745,0.852706795,0.131711205,0.960900609,0.237108583,0.41576043,0.521011861,0.13305536,0.30850362,0.8043453,0.053131114
296434,2643200,5,4.21,0.016446003,0.684014832,0.648892749,4,0.098221507,0.661102895,0.034154734,0.602589473,0.781634987,0.168786325,0.152271606,0.537848567,0.241313973,0.059348768,0.907273964
237958,2474825,10,2.76,0.488412322,0.024665215,0.870104349,2,0.742988588,0.547377734,0.000961309,0.480787941,0.163307912,0.1638819,0.113719446,0.916324951,0.899722955,0.87740235,0.176876232
229380,2439314,10,4.41,0.978668361,0.088514574,0.172637329,4,0.51808903,0.591150662,0.296623614,0.695005062,0.840541508,0.215626556,0.603090488,0.540056288,0.476982621,0.841270409,0.755495957
260514,2549835,8,1.05,0.131944212,0.172352664,0.489177154,3,0.097428669,0.697752337,0.997815475,0.997176981,0.231787444,0.888133115,0.568012844,0.181551849,0.064347953,0.620591443,0.386443939
307185,2727224,3,2.83,0.973646714,0.16730856,0.335254982,1,0.06979313,0.644854224,0.141962195,0.97138578,0.138193487,0.852689593,0.385808243,0.35725266,0.768266527,0.091234851,0.164311352
287095,2614258,6,8.14,0.349422628,0.59554485,0.865877748,5,0.302568586,0.873231524,0.024024319,0.34367979,0.080228209,0.185335853,0.644115358,0.175190082,0.37942338,0.638682963,0.059773258
214293,2478932,10,2.72,0.21539542,0.333522888,0.362359833,4,0.686324763,0.432525911,0.19532477,0.902009974,0.530824121,0.867425429,0.927680648,0.650363922,0.902169699,0.654273005,0.583421612
284304,2751729,2,2.08,0.659597591,0.265970858,0.739129302,4,0.458524969,0.624834976,0.340507906,0.799410355,0.402406492,0.752310232,0.300523795,0.638924236,0.190571786,0.48154836,0.983259704
253450,2532394,8,3.97,0.394706748,0.255381668,0.594435052,2,0.639656718,0.01538159,0.727845069,0.502091021,0.285019016,0.4110464,0.467622288,0.365501641,0.606411813,0.138830478,0.864485566
270124,2733854,2,2.78,0.778230445,0.98304659,0.677576033,4,0.078247107,0.787541907,0.582302143,0.628545825,0.204436658,0.090647791,0.839016647,0.967252648,0.349176687,0.866723329,0.459003308
240070,2709258,4,11.69,0.960995778,0.427286127,0.547910828,2,0.517443733,0.416535024,0.547781188,0.179259394,0.512650433,0.90041066,0.886735796,0.792890555,0.146270724,0.297580762,0.301351145
240804,2719291,3,2.91,0.6857014,0.171680676,0.819327536,3,0.107073934,0.500096381,0.866754217,0.37574576,0.455862372,0.206427463,0.492892775,0.999980814,0.535915801,0.356611908,0.075556145
255305,2643582,5,3.55,0.804973241,0.458497489,0.246783602,2,0.022282769,0.924945757,0.166518251,0.006538188,0.948753179,0.698845759,0.270036238,0.049952636,0.652152903,0.0743416,0.13606622
212772,2560692,7,2.83,0.095527001,0.434035095,0.445592318,4,0.741689635,0.807016348,0.923313376,0.865695913,0.159242225,0.290454783,0.494493515,0.166263714,0.975922485,0.448388411,0.755411242
303668,2755640,2,0.75,0.308036046,0.48142769,0.468917069,2,0.970899844,0.04090152,0.700173593,0.521598386,0.935975879,0.742683468,0.375398683,0.921028729,0.080795299,0.535365698,0.13503818
199589,2581769,7,5.04,0.184582379,0.550953147,0.019801732,2,0.770165558,0.732898083,0.300190173,0.452768709,0.467205383,0.397725063,0.430372635,0.267780519,0.707958511,0.367610275,0.856756631
244634,2706258,4,1.92,0.788670372,0.108241077,0.464172004,4,0.223960239,0.32249447,0.969622903,0.803657768,0.054179472,0.570847951,0.715819054,0.54848062,0.909902679,0.202037563,0.326366163
246941,2721029,3,3.51,0.19725301,0.671881658,0.37764512,2,0.015361303,0.676864457,0.060415889,0.013279405,0.307423002,0.097926888,0.766245476,0.647055769,0.493919055,0.557574101,0.639665694
333850,2770495,1,10.74,0.903533526,0.435807389,0.213289155,1,0.698313869,0.74479251,0.057105614,0.059069613,0.48713589,0.096031034,0.693609683,0.583148807,0.992152076,0.226528219,0.238148738
286892,2752850,2,4.55,0.925765035,0.371796754,0.489949887,1,0.011119039,0.044346631,0.404789094,0.633816077,0.920372503,0.249267191,0.637396197,0.758720816,0.157695245,0.459394668,0.71127893
227675,2675959,5,2.88,0.341968187,0.877699823,0.00820959,4,0.508264165,0.631468937,0.680827841,0.071955176,0.646335544,0.121224853,0.629868618,0.96406379,0.218961307,0.959714154,0.084782027
